State_Name,District_Name,Crop
Chhattisgarh,KOREA,Barley
Chhattisgarh,KOREA,Gram
Chhattisgarh,KOREA,Khesari
Chhattisgarh,KOREA,Linseed
Chhattisgarh,KOREA,Masoor
Chhattisgarh,KOREA,Peas & beans (Pulses)
Chhattisgarh,KOREA,Rapeseed &Mustard
Chhattisgarh,KOREA,Wheat
Chhattisgarh,KOREA,Banana
Chhattisgarh,KOREA,Coriander
Chhattisgarh,KOREA,Dry chillies
Chhattisgarh,KOREA,Dry ginger
Chhattisgarh,KOREA,Garlic
Chhattisgarh,KOREA,Onion
Chhattisgarh,KOREA,Potato
Chhattisgarh,KOREA,Sannhamp
Chhattisgarh,KOREA,Sugarcane
Chhattisgarh,KOREA,Sweet potato
Chhattisgarh,KOREA,Tobacco
Chhattisgarh,KOREA,Turmeric
Chhattisgarh,KOREA,Sunflower
Chhattisgarh,KOREA,Safflower
Chhattisgarh,KOREA,Other  Rabi pulses
Chhattisgarh,MAHASAMUND,Arhar/Tur
Chhattisgarh,MAHASAMUND,Groundnut
Chhattisgarh,MAHASAMUND,Horse-gram
Chhattisgarh,MAHASAMUND,Jowar
Chhattisgarh,MAHASAMUND,Maize
Chhattisgarh,MAHASAMUND,Mesta
Chhattisgarh,MAHASAMUND,Moong(Green Gram)
Chhattisgarh,MAHASAMUND,Niger seed
Chhattisgarh,MAHASAMUND,Other Kharif pulses
Chhattisgarh,MAHASAMUND,Ragi
Chhattisgarh,MAHASAMUND,Rice
Chhattisgarh,MAHASAMUND,Sesamum
Chhattisgarh,MAHASAMUND,Small millets
Chhattisgarh,MAHASAMUND,Soyabean
Chhattisgarh,MAHASAMUND,Sunflower
Chhattisgarh,MAHASAMUND,Urad
Chhattisgarh,MAHASAMUND,Gram
Chhattisgarh,MAHASAMUND,Khesari
Chhattisgarh,MAHASAMUND,Linseed
Chhattisgarh,MAHASAMUND,Masoor
Chhattisgarh,MAHASAMUND,Other  Rabi pulses
Chhattisgarh,MAHASAMUND,Peas & beans (Pulses)
Chhattisgarh,MAHASAMUND,Rapeseed &Mustard
Chhattisgarh,MAHASAMUND,Wheat
Chhattisgarh,MAHASAMUND,Coriander
Chhattisgarh,MAHASAMUND,Dry chillies
Chhattisgarh,MAHASAMUND,Garlic
Chhattisgarh,MAHASAMUND,Onion
Chhattisgarh,MAHASAMUND,Potato
Chhattisgarh,MAHASAMUND,Sannhamp
Chhattisgarh,MAHASAMUND,Sugarcane
Chhattisgarh,MAHASAMUND,Sweet potato
Chhattisgarh,MAHASAMUND,Turmeric
Chhattisgarh,MAHASAMUND,Dry ginger
Chhattisgarh,MAHASAMUND,Bajra
Chhattisgarh,MAHASAMUND,Safflower
Chhattisgarh,MAHASAMUND,Banana
Chhattisgarh,MAHASAMUND,other misc. pulses
Chhattisgarh,MAHASAMUND,Jute
Chhattisgarh,MAHASAMUND,Barley
Chhattisgarh,MUNGELI,Arhar/Tur
Chhattisgarh,MUNGELI,Castor seed
Chhattisgarh,MUNGELI,Groundnut
Chhattisgarh,MUNGELI,Jowar
Chhattisgarh,MUNGELI,Jute
Chhattisgarh,MUNGELI,Maize
Chhattisgarh,MUNGELI,Moong(Green Gram)
Chhattisgarh,MUNGELI,Other Kharif pulses
Chhattisgarh,MUNGELI,Rice
Chhattisgarh,MUNGELI,Sesamum
Chhattisgarh,MUNGELI,Small millets
Chhattisgarh,MUNGELI,Soyabean
Chhattisgarh,MUNGELI,Urad
Chhattisgarh,MUNGELI,Gram
Chhattisgarh,MUNGELI,Khesari
Chhattisgarh,MUNGELI,Linseed
Chhattisgarh,MUNGELI,Masoor
Chhattisgarh,MUNGELI,Other  Rabi pulses
Chhattisgarh,MUNGELI,Peas & beans (Pulses)
Chhattisgarh,MUNGELI,Potato
Chhattisgarh,MUNGELI,Rapeseed &Mustard
Chhattisgarh,MUNGELI,Safflower
Chhattisgarh,MUNGELI,Wheat
Chhattisgarh,MUNGELI,Banana
Chhattisgarh,MUNGELI,Coriander
Chhattisgarh,MUNGELI,Dry chillies
Chhattisgarh,MUNGELI,Dry ginger
Chhattisgarh,MUNGELI,Onion
Chhattisgarh,MUNGELI,Sugarcane
Chhattisgarh,MUNGELI,Sweet potato
Chhattisgarh,MUNGELI,Garlic
Chhattisgarh,NARAYANPUR,Mesta
Chhattisgarh,NARAYANPUR,Arhar/Tur
Chhattisgarh,NARAYANPUR,Horse-gram
Chhattisgarh,NARAYANPUR,Jowar
Chhattisgarh,NARAYANPUR,Maize
Chhattisgarh,NARAYANPUR,Moong(Green Gram)
Chhattisgarh,NARAYANPUR,Niger seed
Chhattisgarh,NARAYANPUR,Other Kharif pulses
Chhattisgarh,NARAYANPUR,Ragi
Chhattisgarh,NARAYANPUR,Rice
Chhattisgarh,NARAYANPUR,Sesamum
Chhattisgarh,NARAYANPUR,Small millets
Chhattisgarh,NARAYANPUR,Soyabean
Chhattisgarh,NARAYANPUR,Urad
Chhattisgarh,NARAYANPUR,Gram
Chhattisgarh,NARAYANPUR,Linseed
Chhattisgarh,NARAYANPUR,Peas & beans (Pulses)
Chhattisgarh,NARAYANPUR,Rapeseed &Mustard
Chhattisgarh,NARAYANPUR,Wheat
Chhattisgarh,NARAYANPUR,Banana
Chhattisgarh,NARAYANPUR,Coriander
Chhattisgarh,NARAYANPUR,Dry chillies
Chhattisgarh,NARAYANPUR,Onion
Chhattisgarh,NARAYANPUR,Sugarcane
Chhattisgarh,NARAYANPUR,Sweet potato
Chhattisgarh,NARAYANPUR,Turmeric
Chhattisgarh,NARAYANPUR,Potato
Chhattisgarh,NARAYANPUR,Dry ginger
Chhattisgarh,NARAYANPUR,Khesari
Chhattisgarh,NARAYANPUR,Other  Rabi pulses
Chhattisgarh,NARAYANPUR,Sannhamp
Chhattisgarh,RAIGARH,Arhar/Tur
Chhattisgarh,RAIGARH,Bajra
Chhattisgarh,RAIGARH,Groundnut
Chhattisgarh,RAIGARH,Horse-gram
Chhattisgarh,RAIGARH,Jowar
Chhattisgarh,RAIGARH,Maize
Chhattisgarh,RAIGARH,Mesta
Chhattisgarh,RAIGARH,Moong(Green Gram)
Chhattisgarh,RAIGARH,Niger seed
Chhattisgarh,RAIGARH,Other Kharif pulses
Chhattisgarh,RAIGARH,Ragi
Chhattisgarh,RAIGARH,Rice
Chhattisgarh,RAIGARH,Sesamum
Chhattisgarh,RAIGARH,Small millets
Chhattisgarh,RAIGARH,Soyabean
Chhattisgarh,RAIGARH,Sunflower
Chhattisgarh,RAIGARH,Urad
Chhattisgarh,RAIGARH,Gram
Chhattisgarh,RAIGARH,Khesari
Chhattisgarh,RAIGARH,Linseed
Chhattisgarh,RAIGARH,Masoor
Chhattisgarh,RAIGARH,Other  Rabi pulses
Chhattisgarh,RAIGARH,Peas & beans (Pulses)
Chhattisgarh,RAIGARH,Rapeseed &Mustard
Chhattisgarh,RAIGARH,Wheat
Chhattisgarh,RAIGARH,Banana
Chhattisgarh,RAIGARH,Coriander
Chhattisgarh,RAIGARH,Dry chillies
Chhattisgarh,RAIGARH,Dry ginger
Chhattisgarh,RAIGARH,Garlic
Chhattisgarh,RAIGARH,Onion
Chhattisgarh,RAIGARH,Potato
Chhattisgarh,RAIGARH,Sannhamp
Chhattisgarh,RAIGARH,Sugarcane
Chhattisgarh,RAIGARH,Sweet potato
Chhattisgarh,RAIGARH,Turmeric
Chhattisgarh,RAIGARH,Safflower
Chhattisgarh,RAIGARH,Tobacco
Chhattisgarh,RAIGARH,Castor seed
Chhattisgarh,RAIPUR,Arhar/Tur
Chhattisgarh,RAIPUR,Castor seed
Chhattisgarh,RAIPUR,Groundnut
Chhattisgarh,RAIPUR,Horse-gram
Chhattisgarh,RAIPUR,Jowar
Chhattisgarh,RAIPUR,Maize
Chhattisgarh,RAIPUR,Moong(Green Gram)
Chhattisgarh,RAIPUR,Niger seed
Chhattisgarh,RAIPUR,Other Kharif pulses
Chhattisgarh,RAIPUR,Ragi
Chhattisgarh,RAIPUR,Rice
Chhattisgarh,RAIPUR,Sesamum
Chhattisgarh,RAIPUR,Small millets
Chhattisgarh,RAIPUR,Soyabean
Chhattisgarh,RAIPUR,Sunflower
Chhattisgarh,RAIPUR,Urad
Chhattisgarh,RAIPUR,Gram
Chhattisgarh,RAIPUR,Khesari
Chhattisgarh,RAIPUR,Linseed
Chhattisgarh,RAIPUR,Masoor
Chhattisgarh,RAIPUR,Other  Rabi pulses
Chhattisgarh,RAIPUR,Peas & beans (Pulses)
Chhattisgarh,RAIPUR,Rapeseed &Mustard
Chhattisgarh,RAIPUR,Safflower
Chhattisgarh,RAIPUR,Wheat
Chhattisgarh,RAIPUR,Banana
Chhattisgarh,RAIPUR,Coriander
Chhattisgarh,RAIPUR,Dry chillies
Chhattisgarh,RAIPUR,Dry ginger
Chhattisgarh,RAIPUR,Garlic
Chhattisgarh,RAIPUR,Onion
Chhattisgarh,RAIPUR,Potato
Chhattisgarh,RAIPUR,Sannhamp
Chhattisgarh,RAIPUR,Sugarcane
Chhattisgarh,RAIPUR,Sweet potato
Chhattisgarh,RAIPUR,Turmeric
Chhattisgarh,RAIPUR,Mesta
Chhattisgarh,RAIPUR,Papaya
Chhattisgarh,RAIPUR,Cotton(lint)
Chhattisgarh,RAIPUR,Bajra
Chhattisgarh,RAIPUR,Coconut 
Chhattisgarh,RAJNANDGAON,Arhar/Tur
Chhattisgarh,RAJNANDGAON,Bajra
Chhattisgarh,RAJNANDGAON,Cotton(lint)
Chhattisgarh,RAJNANDGAON,Groundnut
Chhattisgarh,RAJNANDGAON,Horse-gram
Chhattisgarh,RAJNANDGAON,Jowar
Chhattisgarh,RAJNANDGAON,Maize
Chhattisgarh,RAJNANDGAON,Mesta
Chhattisgarh,RAJNANDGAON,Moong(Green Gram)
Chhattisgarh,RAJNANDGAON,Niger seed
Chhattisgarh,RAJNANDGAON,Other Kharif pulses
Chhattisgarh,RAJNANDGAON,Ragi
Chhattisgarh,RAJNANDGAON,Rice
Chhattisgarh,RAJNANDGAON,Sesamum
Chhattisgarh,RAJNANDGAON,Small millets
Chhattisgarh,RAJNANDGAON,Soyabean
Chhattisgarh,RAJNANDGAON,Sunflower
Chhattisgarh,RAJNANDGAON,Urad
Chhattisgarh,RAJNANDGAON,Barley
Chhattisgarh,RAJNANDGAON,Gram
Chhattisgarh,RAJNANDGAON,Khesari
Chhattisgarh,RAJNANDGAON,Linseed
Chhattisgarh,RAJNANDGAON,Masoor
Chhattisgarh,RAJNANDGAON,Other  Rabi pulses
Chhattisgarh,RAJNANDGAON,Peas & beans (Pulses)
Chhattisgarh,RAJNANDGAON,Rapeseed &Mustard
Chhattisgarh,RAJNANDGAON,Safflower
Chhattisgarh,RAJNANDGAON,Wheat
Chhattisgarh,RAJNANDGAON,Banana
Chhattisgarh,RAJNANDGAON,Coriander
Chhattisgarh,RAJNANDGAON,Dry chillies
Chhattisgarh,RAJNANDGAON,Dry ginger
Chhattisgarh,RAJNANDGAON,Onion
Chhattisgarh,RAJNANDGAON,Potato
Chhattisgarh,RAJNANDGAON,Sannhamp
Chhattisgarh,RAJNANDGAON,Sugarcane
Chhattisgarh,RAJNANDGAON,Sweet potato
Chhattisgarh,RAJNANDGAON,Turmeric
Chhattisgarh,RAJNANDGAON,Castor seed
Chhattisgarh,RAJNANDGAON,Garlic
Chhattisgarh,RAJNANDGAON,Papaya
Chhattisgarh,RAJNANDGAON,Jute
Chhattisgarh,SUKMA,Arhar/Tur
Chhattisgarh,SUKMA,Groundnut
Chhattisgarh,SUKMA,Horse-gram
Chhattisgarh,SUKMA,Jowar
Chhattisgarh,SUKMA,Maize
Chhattisgarh,SUKMA,Mesta
Chhattisgarh,SUKMA,Moong(Green Gram)
Chhattisgarh,SUKMA,Niger seed
Chhattisgarh,SUKMA,Other Kharif pulses
Chhattisgarh,SUKMA,Ragi
Chhattisgarh,SUKMA,Rice
Chhattisgarh,SUKMA,Sesamum
Chhattisgarh,SUKMA,Small millets
Chhattisgarh,SUKMA,Urad
Chhattisgarh,SUKMA,Gram
Chhattisgarh,SUKMA,Other  Rabi pulses
Chhattisgarh,SUKMA,Rapeseed &Mustard
Chhattisgarh,SUKMA,Banana
Chhattisgarh,SUKMA,Coconut 
Chhattisgarh,SUKMA,Coriander
Chhattisgarh,SUKMA,Dry chillies
Chhattisgarh,SUKMA,Sannhamp
Chhattisgarh,SUKMA,Sugarcane
Chhattisgarh,SUKMA,Sweet potato
Chhattisgarh,SUKMA,Turmeric
Chhattisgarh,SUKMA,Soyabean
Chhattisgarh,SUKMA,Sunflower
Chhattisgarh,SUKMA,Wheat
Chhattisgarh,SUKMA,Dry ginger
Chhattisgarh,SURAJPUR,Arhar/Tur
Chhattisgarh,SURAJPUR,Groundnut
Chhattisgarh,SURAJPUR,Horse-gram
Chhattisgarh,SURAJPUR,Jowar
Chhattisgarh,SURAJPUR,Jute
Chhattisgarh,SURAJPUR,Maize
Chhattisgarh,SURAJPUR,Mesta
Chhattisgarh,SURAJPUR,Moong(Green Gram)
Chhattisgarh,SURAJPUR,Niger seed
Chhattisgarh,SURAJPUR,Other Kharif pulses
Chhattisgarh,SURAJPUR,Ragi
Chhattisgarh,SURAJPUR,Rice
Chhattisgarh,SURAJPUR,Sesamum
Chhattisgarh,SURAJPUR,Small millets
Chhattisgarh,SURAJPUR,Soyabean
Chhattisgarh,SURAJPUR,Sunflower
Chhattisgarh,SURAJPUR,Urad
Chhattisgarh,SURAJPUR,Barley
Chhattisgarh,SURAJPUR,Gram
Chhattisgarh,SURAJPUR,Khesari
Chhattisgarh,SURAJPUR,Linseed
Chhattisgarh,SURAJPUR,Masoor
Chhattisgarh,SURAJPUR,Peas & beans (Pulses)
Chhattisgarh,SURAJPUR,Potato
Chhattisgarh,SURAJPUR,Rapeseed &Mustard
Chhattisgarh,SURAJPUR,Wheat
Chhattisgarh,SURAJPUR,Coriander
Chhattisgarh,SURAJPUR,Dry chillies
Chhattisgarh,SURAJPUR,Dry ginger
Chhattisgarh,SURAJPUR,Garlic
Chhattisgarh,SURAJPUR,Onion
Chhattisgarh,SURAJPUR,Sannhamp
Chhattisgarh,SURAJPUR,Sugarcane
Chhattisgarh,SURAJPUR,Sweet potato
Chhattisgarh,SURAJPUR,Tobacco
Chhattisgarh,SURAJPUR,Turmeric
Chhattisgarh,SURAJPUR,Other  Rabi pulses
Chhattisgarh,SURGUJA,Arhar/Tur
Chhattisgarh,SURGUJA,Groundnut
Chhattisgarh,SURGUJA,Horse-gram
Chhattisgarh,SURGUJA,Jowar
Chhattisgarh,SURGUJA,Maize
Chhattisgarh,SURGUJA,Mesta
Chhattisgarh,SURGUJA,Moong(Green Gram)
Chhattisgarh,SURGUJA,Niger seed
Chhattisgarh,SURGUJA,Other Kharif pulses
Chhattisgarh,SURGUJA,Ragi
Chhattisgarh,SURGUJA,Rice
Chhattisgarh,SURGUJA,Sesamum
Chhattisgarh,SURGUJA,Small millets
Chhattisgarh,SURGUJA,Soyabean
Chhattisgarh,SURGUJA,Urad
Chhattisgarh,SURGUJA,Barley
Chhattisgarh,SURGUJA,Gram
Chhattisgarh,SURGUJA,Khesari
Chhattisgarh,SURGUJA,Linseed
Chhattisgarh,SURGUJA,Masoor
Chhattisgarh,SURGUJA,Peas & beans (Pulses)
Chhattisgarh,SURGUJA,Rapeseed &Mustard
Chhattisgarh,SURGUJA,Wheat
Chhattisgarh,SURGUJA,Banana
Chhattisgarh,SURGUJA,Coriander
Chhattisgarh,SURGUJA,Dry chillies
Chhattisgarh,SURGUJA,Dry ginger
Chhattisgarh,SURGUJA,Garlic
Chhattisgarh,SURGUJA,Onion
Chhattisgarh,SURGUJA,Potato
Chhattisgarh,SURGUJA,Sannhamp
Chhattisgarh,SURGUJA,Sugarcane
Chhattisgarh,SURGUJA,Sweet potato
Chhattisgarh,SURGUJA,Tobacco
Chhattisgarh,SURGUJA,Turmeric
Chhattisgarh,SURGUJA,Bajra
Chhattisgarh,SURGUJA,Cotton(lint)
Chhattisgarh,SURGUJA,Sunflower
Chhattisgarh,SURGUJA,Safflower
Chhattisgarh,SURGUJA,Castor seed
Chhattisgarh,SURGUJA,Jute
Chhattisgarh,SURGUJA,Other  Rabi pulses
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Arhar/Tur
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Coconut 
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Groundnut
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Jowar
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Maize
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Niger seed
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Other Kharif pulses
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Ragi
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Rice
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Sannhamp
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Small millets
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Other  Rabi pulses
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Banana
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Coriander
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Gram
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Rapeseed &Mustard
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Sesamum
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Sugarcane
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Sunflower
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Wheat
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Urad
Goa,NORTH GOA,Groundnut
Goa,NORTH GOA,Other Kharif pulses
Goa,NORTH GOA,Other  Rabi pulses
Goa,NORTH GOA,Ragi
Goa,NORTH GOA,Rice
Goa,NORTH GOA,Black pepper
Goa,NORTH GOA,Cashewnut
Goa,NORTH GOA,Coconut 
Goa,NORTH GOA,Sugarcane
Goa,NORTH GOA,Arecanut
Goa,NORTH GOA,Banana
Goa,NORTH GOA,Mango
Goa,NORTH GOA,Other Fresh Fruits
Goa,NORTH GOA,Other Vegetables
Goa,NORTH GOA,Pineapple
Goa,SOUTH GOA,Groundnut
Goa,SOUTH GOA,Other Kharif pulses
Goa,SOUTH GOA,Rice
Goa,SOUTH GOA,Other  Rabi pulses
Goa,SOUTH GOA,Ragi
Goa,SOUTH GOA,Black pepper
Goa,SOUTH GOA,Cashewnut
Goa,SOUTH GOA,Coconut 
Goa,SOUTH GOA,Sugarcane
Goa,SOUTH GOA,Arecanut
Goa,SOUTH GOA,Banana
Goa,SOUTH GOA,Mango
Goa,SOUTH GOA,Other Fresh Fruits
Goa,SOUTH GOA,Other Vegetables
Goa,SOUTH GOA,Pineapple
Gujarat,AHMADABAD,Arhar/Tur
Gujarat,AHMADABAD,Bajra
Gujarat,AHMADABAD,Dry chillies
Gujarat,AHMADABAD,Groundnut
Gujarat,AHMADABAD,Jowar
Gujarat,AHMADABAD,Moong(Green Gram)
Gujarat,AHMADABAD,Moth
Gujarat,AHMADABAD,Other Kharif pulses
Gujarat,AHMADABAD,Urad
Gujarat,AHMADABAD,Gram
Gujarat,AHMADABAD,Rapeseed &Mustard
Gujarat,AHMADABAD,Wheat
Gujarat,AHMADABAD,Banana
Gujarat,AHMADABAD,Castor seed
Gujarat,AHMADABAD,Cotton(lint)
Gujarat,AHMADABAD,Maize
Gujarat,AHMADABAD,Potato
Gujarat,AHMADABAD,Pulses total
Gujarat,AHMADABAD,Rice
Gujarat,AHMADABAD,Sesamum
Gujarat,AHMADABAD,Sugarcane
Gujarat,AHMADABAD,Tobacco
Gujarat,AHMADABAD,Other Cereals & Millets
Gujarat,AHMADABAD,Small millets
Gujarat,AHMADABAD,Oilseeds total
Gujarat,AHMADABAD,Onion
Gujarat,AHMADABAD,Guar seed
Gujarat,AHMADABAD,other oilseeds
Gujarat,AHMADABAD,Garlic
Gujarat,AMRELI,Arhar/Tur
Gujarat,AMRELI,Bajra
Gujarat,AMRELI,Dry chillies
Gujarat,AMRELI,Groundnut
Gujarat,AMRELI,Jowar
Gujarat,AMRELI,Moong(Green Gram)
Gujarat,AMRELI,Moth
Gujarat,AMRELI,Urad
Gujarat,AMRELI,Gram
Gujarat,AMRELI,Rapeseed &Mustard
Gujarat,AMRELI,Wheat
Gujarat,AMRELI,Castor seed
Gujarat,AMRELI,Cotton(lint)
Gujarat,AMRELI,Garlic
Gujarat,AMRELI,Maize
Gujarat,AMRELI,Onion
Gujarat,AMRELI,Pulses total
Gujarat,AMRELI,Sesamum
Gujarat,AMRELI,Sugarcane
Gujarat,AMRELI,Rice
Gujarat,AMRELI,Oilseeds total
Gujarat,AMRELI,Other Kharif pulses
Gujarat,AMRELI,Guar seed
Gujarat,AMRELI,Small millets
Gujarat,AMRELI,Other  Rabi pulses
Gujarat,AMRELI,Banana
Gujarat,AMRELI,Other Cereals & Millets
Gujarat,AMRELI,other oilseeds
Gujarat,AMRELI,Tobacco
Gujarat,ANAND,Arhar/Tur
Gujarat,ANAND,Bajra
Gujarat,ANAND,Castor seed
Gujarat,ANAND,Cotton(lint)
Gujarat,ANAND,Moong(Green Gram)
Gujarat,ANAND,Moth
Gujarat,ANAND,Rice
Gujarat,ANAND,Sesamum
Gujarat,ANAND,Gram
Gujarat,ANAND,Rapeseed &Mustard
Gujarat,ANAND,Wheat
Gujarat,ANAND,Groundnut
Gujarat,ANAND,Banana
Gujarat,ANAND,Dry chillies
Gujarat,ANAND,Garlic
Gujarat,ANAND,Onion
Gujarat,ANAND,Potato
Gujarat,ANAND,Urad
Gujarat,ANAND,Other Cereals & Millets
Gujarat,ANAND,Tobacco
Gujarat,ANAND,Other  Rabi pulses
Gujarat,ANAND,Maize
Gujarat,ANAND,Jowar
Gujarat,ANAND,Other Kharif pulses
Gujarat,ANAND,Guar seed
Gujarat,ANAND,other oilseeds
Gujarat,BANAS KANTHA,Arhar/Tur
Gujarat,BANAS KANTHA,Bajra
Gujarat,BANAS KANTHA,Dry chillies
Gujarat,BANAS KANTHA,Groundnut
Gujarat,BANAS KANTHA,Jowar
Gujarat,BANAS KANTHA,Moong(Green Gram)
Gujarat,BANAS KANTHA,Moth
Gujarat,BANAS KANTHA,Other Kharif pulses
Gujarat,BANAS KANTHA,Small millets
Gujarat,BANAS KANTHA,Urad
Gujarat,BANAS KANTHA,Gram
Gujarat,BANAS KANTHA,Rapeseed &Mustard
Gujarat,BANAS KANTHA,Wheat
Gujarat,BANAS KANTHA,Castor seed
Gujarat,BANAS KANTHA,Cotton(lint)
Gujarat,BANAS KANTHA,Maize
Gujarat,BANAS KANTHA,Onion
Gujarat,BANAS KANTHA,Potato
Gujarat,BANAS KANTHA,Pulses total
Gujarat,BANAS KANTHA,Sesamum
Gujarat,BANAS KANTHA,Sugarcane
Gujarat,BANAS KANTHA,Tobacco
Gujarat,BANAS KANTHA,Other Cereals & Millets
Gujarat,BANAS KANTHA,Garlic
Gujarat,BANAS KANTHA,Oilseeds total
Gujarat,BANAS KANTHA,Guar seed
Gujarat,BANAS KANTHA,Other  Rabi pulses
Gujarat,BANAS KANTHA,other oilseeds
Gujarat,BANAS KANTHA,Ragi
Gujarat,BHARUCH,Arhar/Tur
Gujarat,BHARUCH,Bajra
Gujarat,BHARUCH,Dry chillies
Gujarat,BHARUCH,Groundnut
Gujarat,BHARUCH,Jowar
Gujarat,BHARUCH,Moong(Green Gram)
Gujarat,BHARUCH,Moth
Gujarat,BHARUCH,Urad
Gujarat,BHARUCH,Gram
Gujarat,BHARUCH,Other  Rabi pulses
Gujarat,BHARUCH,Rapeseed &Mustard
Gujarat,BHARUCH,Wheat
Gujarat,BHARUCH,Banana
Gujarat,BHARUCH,Castor seed
Gujarat,BHARUCH,Cotton(lint)
Gujarat,BHARUCH,Maize
Gujarat,BHARUCH,Pulses total
Gujarat,BHARUCH,Rice
Gujarat,BHARUCH,Sesamum
Gujarat,BHARUCH,Sugarcane
Gujarat,BHARUCH,Tobacco
Gujarat,BHARUCH,Other Cereals & Millets
Gujarat,BHARUCH,Small millets
Gujarat,BHARUCH,Oilseeds total
Gujarat,BHARUCH,Onion
Gujarat,BHARUCH,Other Kharif pulses
Gujarat,BHARUCH,Guar seed
Gujarat,BHARUCH,Ragi
Gujarat,BHARUCH,other oilseeds
Gujarat,BHARUCH,Soyabean
Gujarat,BHARUCH,Garlic
Gujarat,BHAVNAGAR,Arhar/Tur
Gujarat,BHAVNAGAR,Bajra
Gujarat,BHAVNAGAR,Dry chillies
Gujarat,BHAVNAGAR,Groundnut
Gujarat,BHAVNAGAR,Jowar
Gujarat,BHAVNAGAR,Moong(Green Gram)
Gujarat,BHAVNAGAR,Moth
Gujarat,BHAVNAGAR,Urad
Gujarat,BHAVNAGAR,Gram
Gujarat,BHAVNAGAR,Rapeseed &Mustard
Gujarat,BHAVNAGAR,Wheat
Gujarat,BHAVNAGAR,Banana
Gujarat,BHAVNAGAR,Castor seed
Gujarat,BHAVNAGAR,Cotton(lint)
Gujarat,BHAVNAGAR,Garlic
Gujarat,BHAVNAGAR,Maize
Gujarat,BHAVNAGAR,Onion
Gujarat,BHAVNAGAR,Pulses total
Gujarat,BHAVNAGAR,Rice
Gujarat,BHAVNAGAR,Sesamum
Gujarat,BHAVNAGAR,Sugarcane
Gujarat,BHAVNAGAR,Other Kharif pulses
Gujarat,BHAVNAGAR,Oilseeds total
Gujarat,BHAVNAGAR,Guar seed
Gujarat,BHAVNAGAR,Small millets
Gujarat,BHAVNAGAR,Other Cereals & Millets
Gujarat,BHAVNAGAR,Tobacco
Gujarat,BHAVNAGAR,Other  Rabi pulses
Gujarat,BHAVNAGAR,other oilseeds
Gujarat,DANG,Arhar/Tur
Gujarat,DANG,Groundnut
Gujarat,DANG,Jowar
Gujarat,DANG,Other Kharif pulses
Gujarat,DANG,Small millets
Gujarat,DANG,Urad
Gujarat,DANG,Gram
Gujarat,DANG,Wheat
Gujarat,DANG,Maize
Gujarat,DANG,Onion
Gujarat,DANG,Pulses total
Gujarat,DANG,Ragi
Gujarat,DANG,Rice
Gujarat,DANG,Tobacco
Gujarat,DANG,Other Cereals & Millets
Gujarat,DANG,Dry chillies
Gujarat,DANG,Oilseeds total
Gujarat,DANG,Other  Rabi pulses
Gujarat,DANG,Moong(Green Gram)
Gujarat,DANG,Banana
Gujarat,DANG,Garlic
Gujarat,DANG,Sugarcane
Gujarat,DANG,other oilseeds
Gujarat,DANG,Soyabean
Gujarat,DOHAD,Arhar/Tur
Gujarat,DOHAD,Bajra
Gujarat,DOHAD,Castor seed
Gujarat,DOHAD,Cotton(lint)
Gujarat,DOHAD,Groundnut
Gujarat,DOHAD,Jowar
Gujarat,DOHAD,Maize
Gujarat,DOHAD,Moong(Green Gram)
Gujarat,DOHAD,Other Kharif pulses
Gujarat,DOHAD,Rice
Gujarat,DOHAD,Sesamum
Gujarat,DOHAD,Small millets
Gujarat,DOHAD,Urad
Gujarat,DOHAD,Gram
Gujarat,DOHAD,Other  Rabi pulses
Gujarat,DOHAD,Rapeseed &Mustard
Gujarat,DOHAD,Wheat
Gujarat,DOHAD,Dry chillies
Gujarat,DOHAD,Garlic
Gujarat,DOHAD,Onion
Gujarat,DOHAD,Other Cereals & Millets
Gujarat,DOHAD,other oilseeds
Gujarat,DOHAD,Soyabean
Gujarat,GANDHINAGAR,Arhar/Tur
Gujarat,GANDHINAGAR,Bajra
Gujarat,GANDHINAGAR,Castor seed
Gujarat,GANDHINAGAR,Dry chillies
Gujarat,GANDHINAGAR,Moong(Green Gram)
Gujarat,GANDHINAGAR,Other Kharif pulses
